regions,sel_bait_type,mod_name,model_df,AICc,delta,weight,best_model_candidate,mod_r2_partial,d2,lr_number_df,lr_log_lik,lr_df,lr_chisq,lr_pr_chisq,lr_signif,best_model
ecuador,lipid,elevation + season,4,71.82652426548643,2.819221068217715,0.132062809754358,FALSE,,0.16767504589173576,4,-30.802151021632106,2,15.430399123888165,4.4599645163817227e-4,***,FALSE
ecuador,lipid,elevation * season,5,75.13344742704197,6.12614422977326,0.0252750074612462,FALSE,,0.16759356708514364,5,-30.802017831168044,3,15.43066550481629,0.0014832622924091533,**,FALSE
ecuador,lipid,elevation-poly + season,5,73.72928437297902,4.721981175710312,0.0510036698072571,FALSE,,0.16343046905134898,5,-30.09993630413657,3,16.834828558879238,7.642268677972377e-4,***,FALSE
ecuador,lipid,elevation-poly * season,7,81.1963571660744,12.189053968805695,0.00121940275109305,FALSE,,0.1643310411396668,7,-29.864845249703873,5,17.305010667744632,0.003956228994575978,**,FALSE
ecuador,nacl,null,2,83.39662379525205,4.027997306824176,0.0828512387457347,FALSE,,0,2,-39.39831189762603,0,0,1,,FALSE
ecuador,nacl,elevation,3,86.04503681279473,6.676410324366856,0.0220395857042,FALSE,,0.0019584767632495974,3,-39.39093945902894,1,0.014744877194175388,0.9033516553098294,,FALSE
ecuador,nacl,elevation-poly,4,89.00289145151734,9.634264963089464,0.00502242491212554,FALSE,,0.0012508776241270914,4,-39.39033461464756,2,0.015954565956946,0.9920544511034028,,FALSE
ecuador,nacl,season,3,79.36862648842788,0,0.620822585097667,TRUE,,0.054639070619260315,3,-36.052734296845514,1,6.691155201561031,0.009689239985943513,**,TRUE
ecuador,nacl,elevation + season,4,82.24253811444001,2.8739116260121307,0.147538555646411,FALSE,,0.06270281989960884,4,-36.0101579461089,2,6.776307903034265,0.03377096222459872,*,FALSE
ecuador,nacl,elevation * season,5,83.7464909275023,4.377864439074415,0.0695546746776027,FALSE,,0.10932578928486038,5,-35.108539581398205,3,8.57954463245565,0.03543630087230983,*,FALSE
ecuador,nacl,elevation-poly + season,5,85.5069754331364,6.138348944708525,0.0288431023146352,FALSE,,0.05838266013555352,5,-35.98878183421526,3,6.81906012682154,0.07789409994532162,,FALSE
ecuador,nacl,elevation-poly * season,7,85.93142280050189,6.562796312074013,0.0233278329016241,FALSE,,0.17722177809005102,7,-32.23237806691761,5,14.331867661416837,0.013633253316162748,*,FALSE
png,amino_acid,null,2,70.44116003154322,5.781057788046866,0.0392960416474513,FALSE,,0,2,-32.86763883930102,0,0,1,,FALSE
png,amino_acid,elevation,3,72.9676586024247,8.307556358928352,0.0111103211199847,FALSE,,0.002976593050785526,3,-32.73382930121235,1,0.2676190761773398,0.6049334062218807,,FALSE
png,amino_acid,elevation-poly,4,76.09726128627507,11.437159042778717,0.00232349650419174,FALSE,,0.001745984993969087,4,-32.7152973098042,2,0.3046830589936462,0.8586949609973484,,FALSE
png,amino_acid,season,3,64.66010224349635,0,0.707439905287603,TRUE,,0.06830094994145151,3,-28.580051121748177,1,8.575175435105692,0.0034077712106095346,**,TRUE
png,amino_acid,elevation + season,4,67.43274274169987,2.772640498203515,0.176855397833305,FALSE,,0.07919916846794084,4,-28.3830380375166,2,8.969201603568848,0.011281390132773642,*,FALSE
png,amino_acid,elevation * season,5,70.78681923702747,6.126716993531119,0.033059011429157,FALSE,,0.08350657246804234,5,-28.25055247565659,3,9.234172727288865,0.02633413442855471,*,FALSE
png,amino_acid,elevation-poly + season,5,71.01142544367471,6.351323200178356,0.0295472620961167,FALSE,,0.07846753498724734,5,-28.36285557898021,3,9.009566520641627,0.029163964452935558,*,FALSE
png,amino_acid,elevation-poly * season,7,79.77968898099365,15.1195867374973,0.000368564082190525,FALSE,,0.08366607788815202,7,-28.223177823830163,5,9.28892203094172,0.09808028419778046,,FALSE
png,cho,null,2,68.08146991271865,0,0.47178152868466,TRUE,,0,2,-31.687793779888736,0,0,1,,FALSE
png,cho,elevation,3,70.49537458787827,2.4139046751596283,0.141113379600377,FALSE,,-0.0014038279809795412,3,-31.497687293939133,1,0.3802129718992049,0.5374892794400072,,FALSE
png,cho,elevation-poly,4,73.66139082499843,5.579920912279789,0.028978540095165,FALSE,,-0.0013592645166991134,4,-31.497362079165885,2,0.3808634014457013,0.8266022121347155,,FALSE
png,cho,season,3,69.22028456899773,1.1388146562790809,0.266962630341151,TRUE,,0.030715574486808957,3,-30.86014228449886,1,1.6553029907797523,0.1982386997680492,,TRUE
png,cho,elevation + season,4,71.94090832341818,3.859438410699539,0.0684974699894452,FALSE,,0.029891306450811842,4,-30.63712082837576,2,2.101345903025951,0.3497023371927312,,FALSE
png,cho,elevation * season,5,75.54629745677335,7.4648275440547,0.0112920873220129,FALSE,,0.0320732619478651,5,-30.63029158552953,3,2.115004388718411,0.5488832426256619,,FALSE
png,cho,elevation-poly + season,5,75.55720453521731,7.475734622498663,0.011230673095561,FALSE,,0.029966375090602494,5,-30.63574512475151,3,2.1040973102744545,0.5510842944180766,,FALSE
png,cho,elevation-poly * season,7,84.27468396713547,16.193214054416828,0.000143690871627306,FALSE,,0.04606904103114874,7,-30.470675316901072,5,2.434236925975327,0.7863648990386021,,FALSE
png,cho_amino_acid,null,2,73.57287327937115,0.7848386717989229,0.291586773882229,TRUE,,0,2,-34.43349546321499,0,0,1,,FALSE
png,cho_amino_acid,elevation,3,76.22588438057392,3.4378497730016875,0.0773880279859351,FALSE,,0.013551240280208684,3,-34.36294219028696,1,0.14110654585606142,0.7071834247447207,,FALSE
png,cho_amino_acid,elevation-poly,4,78.13262174695025,5.344587139378021,0.0298284730334129,FALSE,,0.007987165973465084,4,-33.73297754014179,2,1.4010358461463994,0.4963281773963581,,FALSE
png,cho_amino_acid,season,3,72.78803460757223,0,0.43171125689135,TRUE,,0.030920399929315088,3,-32.644017303786114,1,3.578956318857749,0.05851590440101142,,TRUE
png,cho_amino_acid,elevation + season,4,75.79963584432011,3.011601236747879,0.0957706585207113,FALSE,,0.04458125854403148,4,-32.56648458882672,2,3.7340217487765415,0.15458504602418058,,FALSE
png,cho_amino_acid,elevation * season,5,78.09727158228876,5.3092369747165264,0.0303603806579724,FALSE,,0.06593462136210015,5,-31.905778648287235,3,5.055433629855507,0.16778273384812303,,FALSE
png,cho_amino_acid,elevation-poly + season,5,77.48459650239057,4.696561894818345,0.0412427784897403,FALSE,,0.03701030950885825,5,-31.59944110833814,3,5.668108709753696,0.12892253802525636,,FALSE
png,cho_amino_acid,elevation-poly * season,7,83.42860878847216,10.640574180899932,0.00211165053864923,FALSE,,0.07399047573106339,7,-30.047637727569416,5,8.771715471291145,0.11852348727565916,,FALSE
png,h2o,null,2,65.96455667185106,0,0.457402991777685,TRUE,,0,2,-30.62933715945494,0,0,1,,TRUE
png,h2o,elevation,3,67.97156995507808,2.0070132832270247,0.167680130732696,FALSE,,0.015861230877612906,3,-30.23578497753904,1,0.7871043638318014,0.3749771409118143,,FALSE
png,h2o,elevation-poly,4,70.60895645984631,4.644399787995255,0.0448518541328093,FALSE,,0.03307858627995866,4,-29.97114489658982,2,1.3163845257302427,0.5177865108641265,,FALSE
png,h2o,season,3,67.37429936834108,1.409742696490028,0.226035818161952,TRUE,,-0.01615151133998965,3,-29.937149684170542,1,1.3843749505687981,0.2393573375429187,,FALSE
png,h2o,elevation + season,4,69.59248797454083,3.627931302689774,0.0745596272515978,FALSE,,8.086191427622168e-5,4,-29.46291065393708,2,2.3328530110357235,0.31147801985177415,,FALSE
png,h2o,elevation * season,5,72.98884431360268,7.024287641751627,0.0136456528929237,FALSE,,0.007008781806580736,5,-29.3515650139442,3,2.5555442910214836,0.46533656072463225,,FALSE
png,h2o,elevation-poly + season,5,72.75939162780108,6.794834955950023,0.0153045067588576,FALSE,,0.014857905270187249,5,-29.236838671043394,3,2.784996976823095,0.42597564053574904,,FALSE
png,h2o,elevation-poly * season,7,79.5257778442942,13.56122117244314,0.000519418291478025,FALSE,,0.12760957653424232,7,-28.09622225548043,5,5.066229807949021,0.4078510457537223,,FALSE
png,lipid,null,2,65.05806418669299,4.116057403487197,0.0470567794955212,FALSE,,0,2,-30.176090916875907,0,0,1,,FALSE
png,lipid,elevation,3,65.6247691430464,4.682762359840602,0.0354457184584504,FALSE,,-0.011170272154208022,3,-29.062384571523193,1,2.227412690705428,0.1355807164178004,,FALSE
png,lipid,elevation-poly,4,67.74205847778452,6.800051694578734,0.0122970303885328,FALSE,,0.0077543091609489885,4,-28.53769590555893,2,3.2767900226339535,0.19429162804241687,,FALSE
png,lipid,season,3,61.46955831354707,0.5275515303412774,0.283045562670821,TRUE,,0.024545773445323455,3,-26.984779156773534,1,6.382623520204746,0.01152429587042074,*,FALSE
png,lipid,elevation + season,4,60.94200678320579,0,0.368478972907429,TRUE,,0.04527061812823286,4,-25.137670058269563,2,10.076841717212687,0.006483979358234183,**,FALSE
png,lipid,elevation * season,5,63.3688597421927,2.426852958986906,0.109503571941882,FALSE,,0.08999338725828214,5,-24.541572728239206,3,11.269036377273402,0.010356593796328785,*,FALSE
png,lipid,elevation-poly + season,5,62.91717294003201,1.9751661568262193,0.137249518238115,TRUE,,0.09032854159606096,5,-24.315729327158863,3,11.720723179434088,0.008403723736865508,**,TRUE
png,lipid,elevation-poly * season,7,68.89112019618237,7.94911341297658,0.00692284589924922,FALSE,,0.1027500899859026,7,-22.77889343142452,5,14.794394970902772,0.011277948634655824,*,FALSE
png,nacl,null,2,75.01462117730642,1.1103316650753783,0.227296259703409,TRUE,,0,2,-35.154369412182625,0,0,1,,FALSE
png,nacl,elevation,3,76.53487043703517,2.6305809248041214,0.106285582465002,FALSE,,8.742466180938815e-4,3,-34.51743521851758,1,1.273868387330083,0.259042225597669,,FALSE
png,nacl,elevation-poly,4,78.74291551656927,4.838626004338224,0.0352373678356998,FALSE,,0.0015128612033900605,4,-34.0381244249513,2,2.232489974462652,0.3275072825921977,,FALSE
png,nacl,season,3,73.90428951223105,0,0.396002335090563,TRUE,,-0.00561536021608047,3,-33.20214475611552,1,3.9044493121342043,0.04815840804607735,*,TRUE
png,nacl,elevation + season,4,75.93555460252763,2.0312650902965856,0.143421459209504,FALSE,,-0.019567420528939422,4,-32.63444396793048,2,5.03985088850429,0.08046560569931108,,FALSE
png,nacl,elevation * season,5,78.26356565408481,4.359276141853769,0.0447809146781406,FALSE,,-0.015906063453062835,5,-31.988925684185265,3,6.33088745599472,0.09657586489096422,,FALSE
png,nacl,elevation-poly + season,5,78.23049878255735,4.326209270326302,0.0455274514576696,FALSE,,-0.014506326833527736,5,-31.97239224842153,3,6.363954327522187,0.09518501534306613,,FALSE
png,nacl,elevation-poly * season,7,85.12589377111514,11.2216042588841,0.00144862956001208,FALSE,,-0.009161650487660579,7,-30.896280218890904,5,8.51617838658344,0.1299892739226457,,FALSE
tanzania,amino_acid,null,2,38.04464578332005,0,0.492216875099598,TRUE,,0,2,-16.165180034517167,0,0,1,,FALSE
tanzania,amino_acid,elevation,3,38.445754577476805,0.40110879415675527,0.402769736554468,TRUE,,0.1261110078886542,3,-14.222877288738404,1,3.884605491557526,0.04873070988836016,*,TRUE
tanzania,amino_acid,elevation-poly,4,43.98897138419206,5.944325600872013,0.0251977983082216,FALSE,,0.14117780074501782,4,-13.994485692096031,2,4.341388684842272,0.11409836606466725,,FALSE
tanzania,amino_acid,season,3,42.30729519434635,4.2626494110263025,0.0584162857711119,FALSE,,-0.0020739034717193656,3,-16.153647597173176,1,0.02306487468798224,0.8792884893046731,,FALSE
tanzania,amino_acid,elevation + season,4,44.369836901429906,6.325191118109856,0.0208285337880646,FALSE,,0.13839037198399565,4,-14.184918450714951,2,3.960523167604432,0.13803312535818482,,FALSE
tanzania,amino_acid,elevation * season,5,53.13127932991352,15.086633546593468,0.000260696769206917,FALSE,,0.12966425757657235,5,-14.065639664956759,3,4.1990807391208165,0.24075393676298582,,FALSE
tanzania,amino_acid,elevation-poly + season,5,52.78437537194277,14.739729588622723,0.000310073667729821,FALSE,,0.15666922554171883,5,-13.892187685971386,3,4.545984697091562,0.2082250502486574,,FALSE
tanzania,amino_acid,elevation-poly * season,7,84.43285807081385,46.3882122874938,4.15991242604715e-11,FALSE,,0.5756495787399638,7,-7.216429035406925,5,17.897501998220484,0.0030776444854186714,**,FALSE
tanzania,cho,null,2,28.41241181743467,0,0.783608568461372,TRUE,,0,2,-11.349063051574477,0,0,1,,TRUE
tanzania,cho,elevation,3,32.69007707720104,4.277665259766369,0.0923030320454948,FALSE,,6.290549501200864e-4,3,-11.345038538600521,1,0.008049025947912014,0.9285126118868026,,FALSE
tanzania,cho,elevation-poly,4,37.2752538677789,8.86284205034423,0.00932303850651953,FALSE,,0.10806273233433913,4,-10.637626933889452,2,1.4228722353700505,0.4909386452834942,,FALSE
tanzania,cho,season,3,32.35881399277443,3.9464021753397596,0.108930333215771,FALSE,,0.025788604373650246,3,-11.179406996387216,1,0.3393121103745216,0.5602265541884363,,FALSE
tanzania,cho,elevation + season,4,38.301183531848636,9.888771714413966,0.00558186954141157,FALSE,,0.03008239440108368,4,-11.15059176592432,2,0.39694257130031474,0.819983315690156,,FALSE
tanzania,cho,elevation * season,5,45.61783559791567,17.205423780481002,0.000143876171499627,FALSE,,0.15787823596125292,5,-10.308917798957838,3,2.080290505233279,0.5559104080186967,,FALSE
tanzania,cho,elevation-poly + season,5,46.167877166555826,17.755465349121156,0.000109282057690581,FALSE,,0.11624118675240137,5,-10.583938583277915,3,1.530248936593125,0.6753066936065243,,FALSE
tanzania,cho,elevation-poly * season,7,86.03277057552825,57.62035875809357,2.40989016468171e-13,FALSE,,0.5060455970159319,7,-8.016385287764125,5,6.665355527620704,0.24674123769224388,,FALSE
tanzania,cho_amino_acid,null,2,33.59969592280207,0,0.786681114748961,TRUE,,0,2,-13.942705104258177,0,0,1,,TRUE
tanzania,cho_amino_acid,elevation,3,37.87258007096105,4.27288414815898,0.0928867399814328,FALSE,,0.006931872972792587,3,-13.936290035480527,1,0.01283013755530149,0.9098163444029007,,FALSE
tanzania,cho_amino_acid,elevation-poly,4,43.87250561163749,10.272809688835423,0.00462473064787643,FALSE,,0.00653113182991133,4,-13.936252805818746,2,0.012904596878861696,0.993568472939755,,FALSE
tanzania,cho_amino_acid,season,3,37.53248460422421,3.9327886814221387,0.110104359049828,FALSE,,0.020851826885155685,3,-13.766242302112103,1,0.3529256042921496,0.552461670338532,,FALSE
tanzania,cho_amino_acid,elevation + season,4,43.53234545541871,9.932649532616637,0.00548215465598146,FALSE,,0.02163564685863379,4,-13.766172727709355,2,0.3530647530976445,0.8381716416108007,,FALSE
tanzania,cho_amino_acid,elevation * season,5,50.614261989733514,17.014566066931444,0.000158903201448222,FALSE,,0.12246508399806069,5,-12.807130994866757,3,2.271148218782841,0.5180706642339914,,FALSE
tanzania,cho_amino_acid,elevation-poly + season,5,52.49665739050795,18.89696146770588,6.1997714441473e-05,FALSE,,0.012618046454385077,5,-13.748328695253974,3,0.3887528180084061,0.9425559734780826,,FALSE
tanzania,cho_amino_acid,elevation-poly * season,7,95.34377978269562,61.74408385989355,3.07780619355338e-14,FALSE,,0.09624719152599727,7,-12.67188989134781,5,2.5416304258207347,0.7702128098726093,,FALSE
tanzania,h2o,null,2,35.788858307599966,2.1608833804113203,0.192584932758637,FALSE,,0,2,-15.037286296657127,0,0,1,,FALSE
tanzania,h2o,elevation,3,33.627974927188646,0,0.567351451582801,TRUE,,0.283102720190592,3,-11.813987463594321,1,6.446597666125612,0.011116502595722545,*,TRUE
tanzania,h2o,elevation-poly,4,36.95807534294792,3.3301004157592757,0.107332205374249,FALSE,,0.37624762609682183,4,-10.479037671473959,2,9.116497250366336,0.010480397984572308,*,FALSE
tanzania,h2o,season,3,38.00466582643027,4.376690899241623,0.0636012742895348,FALSE,,-0.021761307446191182,3,-14.002332913215135,1,2.0699067668839852,0.1502307049193113,,FALSE
tanzania,h2o,elevation + season,4,37.940001291143034,4.312026363954388,0.0656912525155224,FALSE,,0.3004954269377682,4,-10.970000645571515,2,8.134571302171224,0.017123805465852137,*,FALSE
tanzania,h2o,elevation * season,5,45.56629216943904,11.938317242250392,0.00145037237620783,FALSE,,0.4063132770488679,5,-10.283146084719517,3,9.50828042387522,0.02324343359010772,*,FALSE
tanzania,h2o,elevation-poly + season,5,44.93516050080163,11.307185573612983,0.00198851110240921,FALSE,,0.4549690583523558,5,-9.967580250400813,3,10.139412092512629,0.017417506891191595,*,FALSE
tanzania,h2o,elevation-poly * season,7,88.65280599911212,55.02483107192347,6.38795604682156e-13,FALSE,,0.5538426406661615,7,-9.326402999556061,5,11.421766594202133,0.04362998749811389,*,FALSE
tanzania,lipid,null,2,36.087013218328806,0,0.657349125523016,TRUE,,0,2,-15.186363752021546,0,0,1,,TRUE
tanzania,lipid,elevation,3,38.54195416217369,2.454940943844882,0.192624904703138,FALSE,,0.041344822941606164,3,-14.270977081086844,1,1.8307733418694028,0.17603622950908646,,FALSE
tanzania,lipid,elevation-poly,4,41.8226923874841,5.735679169155297,0.0373515976684207,FALSE,,0.2149153603903704,4,-12.911346193742052,2,4.550035116558988,0.10279510351428268,,FALSE
tanzania,lipid,season,3,39.95668401835662,3.869670800027812,0.0949527947579382,FALSE,,-0.020170881352046113,3,-14.97834200917831,1,0.41604348568647254,0.5189178994584804,,FALSE
tanzania,lipid,elevation + season,4,43.411582262698694,7.324569044369888,0.0168766455934033,FALSE,,0.11341576352213417,4,-13.705791131349347,2,2.961145241344397,0.2275073756511157,,FALSE
tanzania,lipid,elevation * season,5,51.53177545765681,15.444762239328007,0.000291077463736253,FALSE,,0.16955487950198297,5,-13.265887728828407,3,3.8409520463862776,0.27915852033847716,,FALSE
tanzania,lipid,elevation-poly + season,5,50.24515104570998,14.158137827381175,0.000553854289121743,FALSE,,0.25159015128753737,5,-12.62257552285499,3,5.12757645833311,0.16269020572899373,,FALSE
tanzania,lipid,elevation-poly * season,7,90.10295481720783,54.015941598879024,1.22569779248826e-12,FALSE,,0.5796857877371135,7,-10.051477408603919,5,10.269772686835253,0.06794241057007747,,FALSE
tanzania,nacl,null,2,32.25639211781534,0,0.504518135139782,TRUE,,0,2,-13.271053201764813,0,0,1,,FALSE
tanzania,nacl,elevation,3,32.79456861132044,0.5381764935051052,0.385490110567828,TRUE,,0.373527762146675,3,-11.39728430566022,1,3.7475377922091866,0.05288536088574726,,TRUE
tanzania,nacl,elevation-poly,4,38.20733124077074,5.950939122955404,0.0257422657927077,FALSE,,0.4320278510953951,4,-11.10366562038537,2,4.334775162758888,0.11447628659857022,,FALSE
tanzania,nacl,season,3,36.37291362246893,4.116521504653591,0.0644147750848591,FALSE,,0.01687074730125475,3,-13.186456811234462,1,0.16919278106070124,0.6808302072483137,,FALSE
tanzania,nacl,elevation + season,4,38.791891247976906,6.535499130161568,0.0192181322389455,FALSE,,0.3737413303669859,4,-11.395945623988451,2,3.7502151555527234,0.15333847014595628,,FALSE
tanzania,nacl,elevation * season,5,46.932074081906336,14.675681964090998,0.000328165509366608,FALSE,,0.45949930318361254,5,-10.966037040953166,3,4.610032321623294,0.20268314574145996,,FALSE
tanzania,nacl,elevation-poly + season,5,47.1903047967468,14.933912678931463,0.000288415666316937,FALSE,,0.43370847807748925,5,-11.095152398373399,3,4.3518016067828285,0.22589632387616088,,FALSE
tanzania,nacl,elevation-poly * season,7,89.43152693546713,57.175134817651795,1.93844732952279e-13,FALSE,,0.7087559787718893,7,-9.715763467733565,5,7.110579468062497,0.21254542645059424,,FALSE
